商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
AMD锐龙R7 7800X3D搭微星B650M BOMBER WIFI爆破弹  主板CPU套装 板U套装,3129.00,AMD京东自营旗舰店,R7 7800X3D,1万+,jfs/t1/413220/38/12373/134461/69d46988F438e8c23/00833203208671bf.jpg,1000000706,AM5接口;8核16线程;104MB缓存,100041733987,1万+,100041733987
AMD锐龙R7 8700G搭微星B840 GAMING PLUS WIFI 主板CPU套装 板U套装,2699.00,AMD京东自营旗舰店,R7 8700G,1000+,jfs/t1/413308/34/16927/110739/69d46db5F5881b726/0083320320774bad.jpg,1000000706,,100120799061,1000+,100120799061
AMD 锐龙R5 7600X搭微星PRO B650M-E 游戏办公电脑主板 主板CPU套装 板U套装,1569.00,AMD京东自营旗舰店,R5 7600X,1000+,jfs/t1/109862/18/40764/107588/6614dd26F605d26bf/045c5727b44c6f0a.jpg,1000000706,,100106933880,1000+,100106933880
铭瑄MS-挑战者B760M D4 WIFI电脑主板+英特尔(Intel) i5-12400F 酷睿12代 CPU处理器主板CPU套装,1629.00,铭瑄京东自营旗舰店,挑战者 B760M D4 WIFI,1000+,jfs/t1/281487/1/14145/103629/67ecda2aFc4918eb2/1ba16f8d0a9c7e98.jpg,1000094211,,100205457082,1000+,100205457082
微星（MSI）主板CPU套装B860M MORTAR WIFI+英特尔酷睿 Ultra 5 225 板U套装,2349.00,微星京东自营旗舰店,微星B860M 迫击炮 WIFI+225,1000+,jfs/t1/301099/40/20781/72098/686e3026Ffbba12b7/83b7819a51970ca4.jpg,1000000266,官方自营;主板三年质保;套装更优惠,100146772193,3000+,100146772193
技嘉（GIGABYTE）主板CPU套装 A520M K V2+锐龙5 5600 板U套装,1210.00,技嘉京东自营旗舰店,技嘉A520M K V2+5600,5万+,jfs/t1/387931/21/9917/170442/696eddc8F8cf9ba86/0083320320149d0d.jpg,1000000297,套装更优惠;5600处理器,100102657509,7万+,100102657509
七彩虹（Colorful）主板CPU套装BATTLE-AX B550M-D PRO V14+AMD 锐龙5 5500X3D主板+CPU套装,1768.00,,R5 5500X3D,59,jfs/t1/401750/3/7645/160588/69ae7372Fc48ec77f/0083320320386919.jpg,0,,100245806579,,100245806579
技嘉主板CPU套装B860M H+Ultra 5 225处理器,1900.00,技嘉京东自营旗舰店,技嘉B860M H+225,1000+,jfs/t1/338704/1/20684/152564/68f0ad20Fdfd8bef9/5a68b69ae40bf3c1.jpg,1000000297,,100289596432,3000+,100289596432
铭瑄MS-挑战者B760M D5 WiFi电脑主板+英特尔i5-12400F 酷睿12代 处理器主板CPU套装,1629.00,铭瑄京东自营旗舰店,挑战者 B760M D5 WiFi,1000+,jfs/t1/190310/26/43916/107333/65fab119Fb27829e8/49a96002864d9f2f.jpg,1000094211,,100099076392,1000+,100099076392
铭瑄MS-终结者 B860M WIFI电脑主板+英特尔酷睿 Ultra 5 225F处理器主板CPU套装,1469.00,铭瑄京东自营旗舰店,铭瑄终结者 B860M WIFI+225F,500+,jfs/t1/256777/37/22447/108524/67b6d8abF1e164abc/dbe00e8acb9ff79f.jpg,1000094211,,100151876477,1000+,100151876477
AMD 锐龙R7 5700X搭华擎B550M-HDV 电脑主板 板U套装 CPU主板套装,1699.00,AMD京东自营旗舰店,R7 5700X,500+,jfs/t1/224171/33/4500/65574/655daad3F3e61e40b/d4e6f1a1ddc1299c.jpg,1000000706,,100080013124,700+,100080013124
AMD锐龙R5 9600X+华硕 PRIME B650M-F DDR5主板+CPU板U套装,2069.00,AMD电脑京东自营旗舰店,R5 9600X+华硕 PRIME B650M-F,500+,jfs/t1/378714/30/23685/113706/695f4632Fb7e0f66b/f5124738dfac72ee.jpg,1000481867,,100235902035,1000+,100235902035
AMD锐龙R9 9950X搭华硕PRIME X870-P WIFI 主板CPU套装 板U套装,5499.00,AMD京东自营旗舰店,R9 9950X,500+,jfs/t1/229464/22/27866/90202/67078409F542bb2ed/54252203eacb6d72.jpg,1000000706,,100122832215,900+,100122832215
AMD锐龙R5 9600X+微星B850M GAMING WIFI6E DDR5主板+CPU板U套装,2349.00,AMD电脑京东自营旗舰店,R5 9600X+微星B850M GAMING,500+,jfs/t1/403820/31/1079/113337/69b3b0a4F60cd9b05/00833203203fcbdb.jpg,1000481867,,100235902001,1000+,100235902001
华硕TUF GAMING B760M-PLUS WIFI D4重炮手主板+英特尔(intel) i5  12600KF CPU  主板+CPU套装,2499.00,华硕京东自营旗舰店,B760M重炮手WIFI D4+12600KF,1000+,jfs/t1/174769/15/50340/126296/6721e256Ffbc51444/9f87c8734ba6d703.jpg,1000000225,,100149671508,5000+,100149671508
AMD 锐龙R7 7800X3D搭微星MAG B850M MORTAR WIFI迫击炮 主板CPU套装,3699.00,AMD京东自营旗舰店,R7 7800X3D,1万+,jfs/t1/282294/14/15544/114864/67f60b39F8899c30d/300d7846f6942e26.jpg,1000000706,8核16线程;WIFI6E;AM5接口,100042368377,1万+,100042368377
微星(MSI)主板CPU套装B840M GAMING WIFI6E+AMD锐龙 5 9500F 板U套装,2099.00,微星京东自营旗舰店,,4,jfs/t1/337653/18/7250/119690/68ba75c7Fa5447dfe/0b61e4b8fcd2f33c.jpg,1000000266,,100207629875,,100207629875
AMD锐龙R7 9800X3D+微星B850M GAMING WIFI6E DDR5主板+CPU板U套装,4449.00,AMD电脑京东自营旗舰店,R7 9800X3D+微星B850M GAMING,500+,jfs/t1/387920/14/20585/102634/698018a9F4c04b0ad/00833203200fea4a.jpg,1000481867,,100235902019,1000+,100235902019
微星(MSI)B760M BOMBER 爆破弹 DDR4+英特尔(intel)12490F 主板CPU套装,1699.00,微星京东自营旗舰店,微星B760M爆破弹D4+12490F,10万+,jfs/t1/319402/19/8506/123305/684ba079F129296c0/f2e91cb40b1fc0f0.jpg,1000000266,官方自营;主板三年质保;套装更优惠,100081236601,10万+,100081236601
AMD锐龙R5 9600X+华硕 TUF GAMING B850M-E WIFI DDR5主板+CPU板U套装,2599.00,AMD电脑京东自营旗舰店,9600X+华硕 TUF GAMING B850M-E,500+,jfs/t1/409311/28/4437/118392/69c37658Fba2345c7/00833203205eb782.jpg,1000481867,,100314799988,1000+,100314799988
AMD锐龙R5 9600X+微星 PRO B650M-B DDR5主板+CPU板U套装,2049.00,AMD电脑京东自营旗舰店,R5 9600X+微星 PRO B650M-B,500+,jfs/t1/402829/25/20660/113002/69b8b6c1F814e8191/00833203207ae410.jpg,1000481867,,100314799992,1000+,100314799992
AMD锐龙R7 9700X+微星 MAG B850 GAMING PLUS MAX WIFI DDR5主板+CPU板U套装,3199.00,AMD电脑京东自营旗舰店,R7 9700X+微星 MAG B850 GAMING,500+,jfs/t1/405315/33/11739/103318/69bbb451Fbc626c66/0083320320d1d9ba.jpg,1000481867,性能强劲;板u套装;接口丰富,100189328681,1000+,100189328681
AMD锐龙R7 9700X搭微星B850M GAMING PLUS WIFI主板CPU套装 板U套装,2869.00,AMD京东自营旗舰店,R7 9700X,1万+,jfs/t1/316807/36/1449/98239/6828440eF61da0265/d3742bf0d288264c.jpg,1000000706,AM5接口;8核16线程;104MB缓存,100041733969,1万+,100041733969
铭瑄（MAXSUN）AMD 锐龙7 7700X处理器+铭瑄 MS-挑战者B650M WiFi电脑主板 主板CPU套装 主板+CPU套装,2998.00,铭瑄京东自营旗舰店,7700X,97,jfs/t1/244003/21/8071/136683/662f0c06F38e2d646/44b0626153e39c5c.jpg,1000094211,性能强劲;扩展性强;高速互联,100080692073,100+,100080692073
微星（MSI）主板CPU套装B760M GAMING PLUS WIFI+英特尔(intel)14700KF,3449.00,微星京东自营旗舰店,14700KF,2000+,jfs/t1/303183/18/13610/92435/684a8bccFa6af20bd/e80c708824e755ca.jpg,1000000266,微星板U套装;主板三年质保 ;套装购买更优惠,100188934602,4000+,100188934602
七彩虹（Colorful）七彩虹 主板CPU套装BATTLE-AX B760M-PLUS S WIFI7 V20 D4 超级黑刃+ i5-14400F CPU,1909.00,七彩虹京东自营旗舰店,,0,jfs/t1/416918/20/17344/146930/69e82496F7eee7132/0083320320c4f35e.jpg,1000000267,,100348975508,,100348975508
华硕TUF GAMING B650EM-PLUS WIFI重炮手主板+AMD 锐龙5 9500F CPU  主板+CPU套装,2348.00,华硕京东自营旗舰店,华硕B650EM重炮手WIFI+9500F,1000+,jfs/t1/328401/4/15563/116317/68b8ea9dF358130b7/4dcabadf8c785d36.jpg,1000000225,,100207515109,1000+,100207515109
七彩虹（Colorful）七彩虹 主板CPU套装BATTLE-AX B850M-E WIFI V14+AMD 锐龙5 8600G CPU ,1968.00,七彩虹京东自营旗舰店,R5 8600G,200+,jfs/t1/361638/20/14625/168374/692e82ebF5b6f8df3/aca13f61f75c634f.jpg,1000000267,,100195421862,600+,100195421862
铭瑄MS-挑战者B760M D4 WIFI电脑主板+英特尔i5-14400F 酷睿14代 处理器主板CPU套装,1759.00,铭瑄京东自营旗舰店,铭瑄B760M挑战者D4 WF+14400F,2000+,jfs/t1/311165/17/15866/104463/686f74cfFdbe87e30/f1639725b6823ea9.jpg,1000094211,,100253726452,5000+,100253726452
七彩虹（Colorful） 主板CPU套装BATTLE-AX B850M-PLUS WIFI V14+AMD 锐龙5 8600G CPU 主板+CPU套装,2018.00,七彩虹京东自营旗舰店,R5 8600G,200+,jfs/t1/341406/22/9233/170437/693131a4F0c09b578/003b45b0c62e47ae.jpg,1000000267,,100230090234,600+,100230090234
七彩虹（Colorful） 主板CPU套装iGame Z790D5 VULCAN X V20+英特尔(Intel) i9-14900KS处理器主板+CPU套装,6999.00,七彩虹京东自营旗舰店,七彩虹Z790D5 火神+14900KS,1000+,jfs/t1/295627/31/23725/138076/68d4eb6aFc7507517/8b5a91dd04e0f5a6.jpg,1000000267,,100284536180,1000+,100284536180
华硕B860M重炮手WIFI主板+intel-U5 225 CPU  主板+CPU套装,2399.00,华硕京东自营旗舰店,华硕B860M重炮手WIFI+225,1000+,jfs/t1/332943/19/9813/134514/68bab964F3229a7d7/d42c109351a3a725.jpg,1000000225,,100182228584,3000+,100182228584
铭瑄MS-eSport B650ITX WIFI ICE电脑主板+AMD 锐龙 7 9700X处理器主板CPU套装,2478.00,铭瑄京东自营旗舰店,9700X,89,jfs/t1/175157/24/52070/112626/6735abbcF128054a9/4257af240cd9a086.jpg,1000094211,,100155392810,300+,100155392810
AMD锐龙R5 9600X搭微星B850M GAMING PLUS WIFI 主板CPU套装 板U套装,2339.00,AMD京东自营旗舰店,R5 9600X,1万+,jfs/t1/292148/37/7270/98094/68284308F2aa9eb15/1a65daeabc11aa88.jpg,1000000706,卓越性能;高性能之选;高频内存,100023835171,1万+,100023835171
AMD 锐龙R7 9800X3D搭华硕TUF GAMING B850M-PLUS WIFI7重炮手 主板CPU套装 板U套装,4449.00,AMD京东自营旗舰店,R7 9800X3D,2000+,jfs/t1/353144/8/2384/103978/69007977Fb435ce02/b87278cfbc4881f4.png,1000000706,,100134486380,3000+,100134486380
铭瑄MS-终结者B760M D4 WIFI电脑主板+英特尔i5-14400F 酷睿14代 处理器主板CPU套装,1909.00,铭瑄京东自营旗舰店,铭瑄B760M终结者 D4 WiFi+14400F,2000+,jfs/t1/316866/14/14578/92682/686f585dFde8ce4e9/26bcce52f879b5b7.jpg,1000094211,,100253726446,5000+,100253726446
AMD锐龙R9 9950X搭华硕X870 AYW GAMING WIFI W 主板CPU套装 板U套装,5299.00,AMD京东自营旗舰店,R9 9950X,500+,jfs/t1/400078/38/1299/84587/699fbf20Fe298cd8f/0083320320d4afc0.jpg,1000000706,,100148563276,900+,100148563276
七彩虹（Colorful） 主板CPU套装iGame Z790D5 VULCAN X V20+英特尔(Intel)i9-14900KF处理器主板+CPU套装,5099.00,七彩虹京东自营旗舰店,七彩虹Z790火神+14900KF,1万+,jfs/t1/323471/30/24396/137657/68d4eb6bF396a6fc4/a080617349df27d2.jpg,1000000267,,100284536210,2万+,100284536210
华硕TUF GAMING B850M-PLUS WIFI7重炮手主板+AMD 锐龙5  9500F CPU  主板+CPU套装,2648.00,华硕京东自营旗舰店,华硕B850M重炮手WIFI7+9500F,1000+,jfs/t1/350041/32/11603/124734/68e9c266F86afbbd9/36cfc91bc7a62d2e.jpg,1000000225,,100209636407,1000+,100209636407
微星(MSI)主板CPU套装X870E EDGE TI WIFI刀锋+AMD 9900X3D 板U套装,6298.00,微星京东自营旗舰店,微星X870E 刀锋钛WIFI+9900X3D,2000+,jfs/t1/312861/33/13726/104124/68637912Fa4d79e0d/4607048943490827.jpg,1000000266,微星板U套装;主板三年质保;套装购买更优惠,100153819261,3000+,100153819261
微星(MSI)主板CPU套装PRO B850M-A WIFI+AMD锐龙5 7500F 板U套装,1799.00,微星京东自营旗舰店,,22,jfs/t1/288516/39/13457/70431/685a181cFa04a422b/c2a35223dcf58df6.jpg,1000000266,微星板U套装;主板三年质保 ;套装购买更优惠,100177173407,,100177173407
微星Z890 GAMING PLUS WIFI+英特尔（Intel）Ultra U9-285K 酷睿-主板CPU套装,6399.00,微星京东自营旗舰店,285K,500+,jfs/t1/310666/13/9045/94238/684ba09bF4e1850d3/bb94215be2809275.jpg,1000000266,官方自营;主板三年质保;套装更优惠,100123229219,1000+,100123229219
微星(MSI)主板CPU套装B850M  GAMING PLUS WIFI+AMD锐龙7 7800X3D 板U套装,3529.00,微星京东自营旗舰店,,92,jfs/t1/310550/14/13487/124296/686378e0F3bc40ddc/355f4e736c4beb8e.jpg,1000000266,微星板U套装;主板三年质保;套装购买更优惠,100223361982,100+,100223361982
七彩虹（Colorful） 主板CPU套装CVN X870 ARK FROZEN V14 方舟+AMD 锐龙5 9600X CPU 主板+CPU套装,2848.00,七彩虹京东自营旗舰店,R5 9600X,78,jfs/t1/341056/2/7504/168576/692e88e3Fa1c2a7e5/007d00df96e59cfe.jpg,1000000267,,100155687891,100+,100155687891
AMD 锐龙R9 9900X搭ROG STRIX X870-A GAMING WIFI S吹雪 主板CPU套装 板U套装,5399.00,AMD京东自营旗舰店,R9 9900X,500+,jfs/t1/340418/26/25256/141460/690058feF0f4bdebe/e1283388550a8b34.jpg,1000000706,,100148563278,900+,100148563278
主板CPU套装B860M AORUS ELITE WIFI6E+U7-265K处理器,3129.00,技嘉京东自营旗舰店,,67,jfs/t1/381385/5/18156/150546/695f474aF47065a54/e6e11e0982897f29.jpg,1000000297,,100188576474,100+,100188576474
AMD锐龙R7 9700X+微星B850M GAMING WIFI6E DDR5主板+CPU板U套装,2894.00,AMD电脑京东自营旗舰店,R7 9700X+微星B850M GAMING,500+,jfs/t1/391990/14/11826/100013/698018a2F5f8c420c/00833203201235ed.jpg,1000481867,,100314799990,1000+,100314799990
微星(MSI)主板CPU套装B850M MORTAR WIFI+AMD锐龙 5 9500F 板U套装,2568.00,微星京东自营旗舰店,微星B850M 迫击炮WIFI+9500F,1000+,jfs/t1/328787/11/16272/111701/68ba75c1F52774c6b/01e8465e98b83902.jpg,1000000266,,100275767114,1000+,100275767114
华硕TX GAMING B760M WIFI天选主板+英特尔(intel) i5  12600KF CPU  主板+CPU套装,2499.00,华硕京东自营旗舰店,B760M天选WIFI+12600KF,1000+,jfs/t1/177372/14/49910/123391/6721e25cF46c95eaf/7e66a2697a20a9ff.jpg,1000000225,,100149671660,5000+,100149671660
技嘉（GIGABYTE）主板CPU套装B760M AORUS ELITE DDR4 GEN5+i5-14400F,2159.00,技嘉京东自营旗舰店,技嘉B760M小雕D4 GEN5+14400F,2000+,jfs/t1/302180/6/23368/110866/689daf24Fc2ded8d5/27116cd1ce6596b6.jpg,1000000297,,100268606902,5000+,100268606902
七彩虹（Colorful） 主板CPU套装BATTLE-AX B850M-PLUS WIFI V14+AMD锐龙5 9500F处理器主板+CPU套装,2048.00,七彩虹京东自营旗舰店,,41,jfs/t1/334134/38/27562/161497/6901c4f9F97eb624a/4b1748cfb081bfe6.jpg,1000000267,,100207742729,,100207742729
铭瑄MS-B760M GAMING WIFI ICE电脑主板+英特尔(Intel) i5-12490F 酷睿12代主板CPU套装,1619.00,铭瑄京东自营旗舰店,B760M GAMING WIFI ICE,1000+,jfs/t1/257796/37/14226/132324/678f0770Ffebeb61a/4331372218532f58.jpg,1000094211,,100146109311,1000+,100146109311
AMD锐龙R5 8500G搭微星B840 GAMING PLUS WIFI 主板CPU套装 板U套装,1799.00,AMD京东自营旗舰店,R5 8500G,1000+,jfs/t1/413327/34/17148/109641/69d4a028F5f45b3ae/00833203206f8377.jpg,1000000706,,100106933902,1000+,100106933902
七彩虹（Colorful） 主板CPU套装CVN X870E ARK FROZEN V14+AMD 锐龙 9 9900X3D主板+CPU套装,5898.00,七彩虹京东自营旗舰店,七彩虹X870E ARK WIFI+9900X3D,2000+,jfs/t1/356696/17/8423/147046/6915b561F574ec841/c5df5ad1e1ea32a9.jpg,1000000267,,100216426375,3000+,100216426375
华硕B860M天选主板+intel-U5 225F CPU  主板+CPU套装,1869.00,华硕京东自营旗舰店,华硕B860天选WIFI+225F,500+,jfs/t1/262815/23/14636/132772/6790b360F5f1f536a/7facff2e96a4088f.jpg,1000000225,,100178031308,1000+,100178031308
AMD锐龙R7 9700X搭微星B650M GAMING WIFI 游戏办公电脑主板 主板CPU套装 板U套装,2619.00,AMD京东自营旗舰店,R7 9700X,2000+,jfs/t1/97919/22/46583/122372/66a8a73fFcbd6c98f/0eccc66d2e96d11f.jpg,1000000706,,100113450613,3000+,100113450613
英特尔（Intel）酷睿14代 i9处理器14900K 24核32线程 五年质保 盒装台式机CPU 游戏电竞剪辑,3649.00,英特尔京东自营旗舰店,i9-14900K盒装CPU,2万+,jfs/t1/426999/38/5305/114172/69f19a6cFc059280c/0083320320d72f55.png,1000000693,保修延长至五年;6.0睿频至高;强劲内核,100070072275,2万+,100070072275
铭瑄MS-终结者 B850M WIFI电脑主板+AMD 锐龙5 7500F处理器主板CPU套装,1548.00,铭瑄京东自营旗舰店,,100+,jfs/t1/270494/29/947/99920/67ceaa5eFc67ca1dc/d257cc60517b0788.jpg,1000094211,,100196755028,100+,100196755028
AMD锐龙R9 9950X搭微星B650M MORTAR WIFI迫击炮 游戏电竞主板 主板CPU套装 板U套装,4749.00,AMD京东自营旗舰店,R9 9950X,2000+,jfs/t1/46200/12/25174/121411/66a9c991Fddd11b6d/88064f0470d1fa6c.jpg,1000000706,,100113450609,3000+,100113450609
AMD锐龙R7 9700X搭微星MPG B650I EDGE WIFI 刀锋ITX主板 主板CPU套装 板U套装,3099.00,AMD京东自营旗舰店,R7 9700X,2000+,jfs/t1/33195/5/22553/118619/66a9cbcfFef1714eb/5a246e025366368f.jpg,1000000706,,100134486418,3000+,100134486418
主板CPU套装超耐久B860M K+英特尔酷睿Ultra 5 225F,1499.00,,,1,jfs/t1/376285/17/4911/173021/69369792F0802026c/37559b2f275196e5.jpg,0,,100305088916,,100305088916
技嘉（GIGABYTE）主板CPU套装B860M AORUS ELITE+U5-245KF处理器,2429.00,技嘉京东自营旗舰店,,8,jfs/t1/256122/1/12912/125310/67887afaF5f82f02f/e12f3e4ddc9b265b.jpg,1000000297,,100180580260,,100180580260
技嘉（GIGABYTE）主板CPU套装B850 GAMING X WIFI6E+AMD锐龙7 9800X3D,4550.00,技嘉京东自营旗舰店,,4,jfs/t1/386205/6/8193/165245/6965ed5aF47fbe18e/32e002f1aa8c7f49.jpg,1000000297,无线连接,100222785272,,100222785272
昂达（ONDA）CPU主板套装 魔固B860PRO-B DDR5主板+英特尔(Intel)  酷睿 Ultra 5 245KF 板U套装,1869.00,,,0,jfs/t1/349753/16/21019/122717/690c08a2F22c70c4f/784ace0894fc9320.jpg,0,B860主板;245KF;套装,100225875924,,100225875924
技嘉（GIGABYTE）主板CPU套装AMD 锐龙 5 9500F处理器+冰雕B850M AORUS ELITE WIFI6E ICE,2598.00,技嘉京东自营旗舰店,,8,jfs/t1/390059/32/2540/149862/696eee37F1ff3cafc/008332032087ee1a.jpg,1000000297,,100207399935,,100207399935
铭瑄MS-终结者 Z790-A电脑主板+英特尔i5-14400F 酷睿14代 处理器主板CPU套装,2359.00,铭瑄京东自营旗舰店,MS-终结者 Z790-A,16,jfs/t1/232164/29/26352/113065/66da6d30F5fc4613c/185a542900f5ec3f.jpg,1000094211,,100141711624,,100141711624
铭瑄MS-iCraft Z790 WIFI V2电脑主板+英特尔（Intel）i9-14900KF 酷睿14代处理器主板CPU套装,4669.00,铭瑄京东自营旗舰店,铭瑄电竞之心Z790+14900KF,1万+,jfs/t1/345200/21/21/112649/68bab107F06d683b3/4cf9de6e14750263.jpg,1000094211,,100276942984,2万+,100276942984
微星(MSI)主板CPU套装Z790M GAMING PLUS WIFI+Intel i9-14900K 板U套装,4899.00,微星京东自营旗舰店,微星Z790M 小白龙PLUS WF+14900K,2万+,jfs/t1/349841/24/7397/179116/68d512bdFa5dde320/96f3f78d0eaf992f.jpg,1000000266,,100204766275,2万+,100204766275
铭瑄 MS-B760M Gaming WIFI ACE+英特尔14代酷睿i7-14700KF处理器主板CPU套装,3199.00,铭瑄京东自营旗舰店,14700KF,5,jfs/t1/388121/38/14913/114955/6978882dFf220d322/0083320320cf97fa.jpg,1000094211,性能强劲;扩展性强;高速互联,100085362618,,100085362618
七彩虹（Colorful）主板CPU套装 BATTLE-AX B760M-PLUS WIFI V20+英特尔(Intel) i5-12490F CPU,1749.00,七彩虹京东自营旗舰店,i5-12490F,500+,jfs/t1/395905/22/13851/175318/69a13d52Fb8172daa/00833203207a5468.jpg,1000000267,,100164042852,1000+,100164042852
AMD锐龙R9 9950X搭华硕TUF GAMING B850M-PLUS重炮手 主板CPU套装 板U套装,4899.00,AMD京东自营旗舰店,R9 9950X,2000+,jfs/t1/252761/19/26164/77424/67c93819F11b6c0b3/098639acc14540fc.jpg,1000000706,,100196238536,3000+,100196238536
微星（MSI）主板CPU套装MAG B760M MORTAR II+英特尔(intel)12600KF 板U套装 迫击炮主板,2349.00,微星京东自营旗舰店,12600KF,2000+,jfs/t1/304746/4/9846/119924/684ba087Fc5310bd4/2dc443324b56375e.jpg,1000000266,官方自营;主板三年质保;套装更优惠,100188934580,2000+,100188934580
七彩虹（Colorful） 主板CPU套装CVN X870 ARK FROZEN V14 方舟+AMD 锐龙7 9800X3D CPU 主板+CPU套装,4649.00,七彩虹京东自营旗舰店,R7 9800X3D,78,jfs/t1/375850/39/9715/172722/693be84aF2ce9ad02/caf42288c57749b5.jpg,1000000267,,100200728258,100+,100200728258
微星(MSI)MAG B760M MORTAR II迫击炮 DDR5+英特尔(intel)14600K CPU 主板CPU套装,2769.00,微星京东自营旗舰店,14600K,2000+,jfs/t1/297922/29/11876/118162/68637936F1841cb5b/d631be3914f076df.jpg,1000000266,官方自营;主板三年质保;套装更优惠,100086180648,4000+,100086180648
铭瑄iCraft Z790 WIFI V2电脑主板+英特尔（Intel）i9-14900K 酷睿14代处理器主板CPU套装,4969.00,铭瑄京东自营旗舰店,铭瑄电竞之心Z790 V2+14900K,2万+,jfs/t1/342586/24/1584/112577/68c0ec47Fab7ac064/71088d6021ff2f07.jpg,1000094211,,100278246880,2万+,100278246880
华硕【主板cpu套装】ROG Z790 吹雪S主板+英特尔(intel)i9 14900KF CPU 主板+CPU套装,5699.00,华硕京东自营旗舰店,ROG Z790吹雪+14900KF,1万+,jfs/t1/234881/18/11479/172329/6597a6ecF0e5b6176/9789396e0d6ee393.jpg,1000000225,支持WIFI7;显卡易拆键;主板一年换新,100086181972,2万+,100086181972
AMD锐龙R7 9800X3D搭华硕ROG STRIX B850-A GAMING WIFI S吹雪 主板CPU套装 板U套装,4899.00,AMD京东自营旗舰店,R7 9800X3D,2000+,jfs/t1/284928/37/875/112185/67d0e552Fcf09c301/4ead52e4bab0eecd.jpg,1000000706,,100134486394,3000+,100134486394
AMD锐龙R9 9900X搭华硕TUF GAMING B850M-PLUS WIFI重炮手 主板CPU套装 板U套装,4049.00,AMD京东自营旗舰店,R9 9900X,2000+,jfs/t1/297906/6/23514/87623/688b0525Fc7491f84/e028104558cbf487.jpg,1000000706,,100134486338,3000+,100134486338
铭瑄终结者 B850M PRO DARK WIFI主板+AMD 锐龙9 9900X3D处理器主板CPU套装,4748.00,铭瑄京东自营旗舰店,铭瑄B850M PRO DARK+9900X3D,2000+,jfs/t1/288956/11/14683/94203/684a7519F2cb12bbe/6affbb4c6a156ea9.png,1000094211,,100185448869,3000+,100185448869
铭瑄 MS-挑战者B760M主板+英特尔12代酷睿i5-12400F处理器主板CPU套装,1579.00,铭瑄京东自营旗舰店,挑战者 B760M,1000+,jfs/t1/248053/26/2581/95222/659cb408Fcbd16cdf/92930b321c3883f5.jpg,1000094211,性能强劲;扩展性强;高速互联,100081537633,1000+,100081537633
铭瑄MS-iCraft X870M WiFi电脑主板+AMD锐龙9 9950X3D2处理器主板CPU套装,8898.00,铭瑄京东自营旗舰店,,0,jfs/t1/417936/21/12314/102476/69ddf00fF4af0c088/00833203205022eb.jpg,1000094211,,100257845549,,100257845549
AMD 锐龙R5 5500GT核显 搭华擎B450M-HDV R4.0 家用办公主板 板U套装 CPU主板套装,1269.00,AMD京东自营旗舰店,R5 5500GT,500+,jfs/t1/158819/31/45019/80527/6614f760F7c8bedc1/8f204f5432570e91.jpg,1000000706,,100107248448,700+,100107248448
AMD锐龙R5 8600G搭微星B840 GAMING PLUS WIFI 主板CPU套装 板U套装,2099.00,AMD京东自营旗舰店,R5 8600G,1000+,jfs/t1/415864/12/3421/110737/69d46da9F0cefb61f/0083320320617328.jpg,1000000706,,100120799107,1000+,100120799107
技嘉主板CPU套装超耐久H810M K+英特尔酷睿Ultra 5 225,1789.00,技嘉京东自营旗舰店,技嘉H810M K+225,1000+,jfs/t1/377449/7/5173/192404/69369791Fd438aabe/4dec83969cfedb66.jpg,1000000297,,100305088892,3000+,100305088892
AMD锐龙R7 9700X搭微星PRO B650M-B 游戏办公电脑主板 主板CPU套装 板U套装,2409.00,AMD京东自营旗舰店,R7 9700X,1000+,jfs/t1/35876/11/21892/131280/66a8a469F62b1f1ad/ec1592cb2a52221a.jpg,1000000706,,100134486446,1000+,100134486446
微星(MSI)B760M GAMING PLUS WIFI DDR4+英特尔(intel)12600KF CPU 主板CPU套装,2199.00,微星京东自营旗舰店,12600KF,2000+,jfs/t1/287005/39/16513/104303/68637932F5720691d/15998e4add7491a1.jpg,1000000266,官方自营;主板三年质保;套装更优惠,100135011470,2000+,100135011470
AMD锐龙R5 9600X搭华擎B850M STEEL LEGEND WIFI钢铁传奇 游戏电竞主板 主板CPU套装 板U套装,2399.00,AMD京东自营旗舰店,R5 9600X,63,jfs/t1/399785/1/9219/93805/69a7c975Fe1de23a5/008332032080c55b.jpg,1000000706,,100101187011,,100101187011
主板CPU内存套装intel 270K PLUS+美商海盗船32GB(16Gx2)套装 DDR5 7200白色+小雕Z890M,13487.00,,,0,jfs/t1/407182/19/12021/108148/69c24c7bFd7db38e2/008332032071dfb3.jpg,0,,100251603601,,100251603601
AMD锐龙R9 9900X搭华硕TUF GAMING X870-PLUS WIFI 主板CPU套装 板U套装,4949.00,AMD京东自营旗舰店,R9 9900X,500+,jfs/t1/197365/19/46155/80938/670784feF7c32e0c8/2d20707d8103e421.jpg,1000000706,,100148563292,900+,100148563292
AMD锐龙R7 9700X搭微星PRO B650M-P 主板CPU套装 板U套装,2529.00,AMD京东自营旗舰店,R7 9700X,1000+,jfs/t1/230602/11/23783/96049/66a8a4f5Ff39a04ad/4512102816cbad0f.jpg,1000000706,,100113450685,1000+,100113450685
铭瑄MS-iCraft B760M CROSS电脑主板+英特尔i5-14400F 酷睿14代 处理器主板CPU套装,2329.00,铭瑄京东自营旗舰店,MS-iCraft B760M CROSS,62,jfs/t1/249739/15/18434/124188/66da79ddFa8d4288b/503797dcd99f4c7c.jpg,1000094211,,100141711286,100+,100141711286
