商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
戴尔（DELL）27英寸2K显示器IPS屏 硬件级防蓝光 144Hz 99%sRGB 双音响 旋转升降 电竞游戏电脑显示屏 S2725DSM,1399.00,戴尔显示器京东自营旗舰店,"【新】27"" 2K 144Hz 99%sRGB",2万+,jfs/t1/400013/40/6962/93751/69a5aa3eFdc471d51/008332032023339a.jpg,1000000224,旋转升降支架;硬件级防蓝光;144Hz刷新;144Hz高刷,100208137153,6万+,100208137153
华为（HUAWEI）MateView SE 显示器 27英寸 电竞屏 电脑屏幕 笔记本外接屏 IPS全面高清 100Hz高刷 标准支架版,549.00,,27英寸-1K分辨率-标准支架板,38,jfs/t1/411099/10/1176/66567/69c6341cF73b00b33/0083320320418630.jpg,0,,100336500676,,100336500676
联想23.8英寸低蓝光100Hz高刷,399.00,联想京东自营旗舰店,"Lecoo/23.8""/100Hz高刷/高色域",5万+,jfs/t1/397387/37/16393/59744/69a8feeeFdc162c37/0083320320402efa.jpg,1000000157,护眼微边框;高刷新率;壁挂便捷;广视角,100172871061,8万+,100172871061
SANC盛色24.5英寸210Hz电竞显示器FastIPS 原生200Hz HDR400亮度 硬件低蓝光 电脑屏幕 N50Pro5增强版,525.00,SANC京东自营旗舰店,24.5英寸/210Hz超频/硬件低蓝光,50万+,jfs/t1/412420/16/5618/143477/69cb73f1F206370a6/008332032021c153.jpg,1000410984,硬件低蓝光;400尼特高亮;FASTIPS,100072161129,60万+,100072161129
KTC 23.8英寸2K原生180Hz  显示器显示屏H24T7 HDR450nit,767.00,KTC京东自营旗舰店,爆款/23.8英寸/2K180Hz/升降旋转,50万+,jfs/t1/428535/3/4146/405124/69f1a834Fc7ccbf57/02583203206c74d5.jpg,1000394329,,100120929231,50万+,100120929231
联想来酷 27英寸100Hz全高清广视角滤蓝光护眼屏  HDMI接口 微边框办公显示器 可壁挂免工具拆卸 XQ27e,499.00,联想京东自营旗舰店,"Lecoo/27""/100Hz高刷/高色域",5万+,jfs/t1/396271/18/17740/57168/69a8feeeFf13a50c3/00833203203848cd.jpg,1000000157,27英寸显示器;100Hz高清;广视角护眼,100172871063,8万+,100172871063
AOC显示器27英寸电脑180HZ显示屏可壁挂 高清电竞台式屏幕1MS快速响应 支持壁挂 27英寸27G40E,719.00,AOC国产化京东自营专区,27英寸/180HZ/FastIPS,5000+,jfs/t1/373552/15/470/132836/692f8b83F0961264f/a67c927e5dfbd8a4.jpg,1000471548,180HZ高刷;FastIPS;1MS响应,100198738798,9000+,100198738798
华硕ROG 绝杀27 XG27ACS 27英寸显示器2K电竞 144Hz显示器原生180Hz高刷 FastIPS1ms响应G-SYNC HDR400,1599.00,华硕京东自营旗舰店,"爆款27"" 2K/180Hz/G-sync/HDR400",20万+,jfs/t1/412193/32/22086/147315/69d4847cFb9828d2c/00833203209a1ecb.jpg,1000000225,1ms灰阶响应;G-Sync;快一步发现敌人,100010179833,40万+,100010179833
泰坦军团27英寸QD-MiniLED 4K 160Hz双模320Hz DyDs0.5ms Type-C65W 内置音箱电竞显示器P275MV PLUS增强版,1989.00,泰坦军团京东自营旗舰店,热销27英寸4K 双模320Hz MiniLED,20万+,jfs/t1/426983/3/5726/144223/69f01267F9a8ec56b/008332032096ec8b.jpg,1000169144,DyDs技术加持;PD65W快充;内置音箱 可升降,100177776185,20万+,100177776185
万利达（Malata）27英寸4K超清显示器窄边框可壁挂超薄机身UHD专业设计办公电脑液晶显示屏家用低蓝光不闪屏V2755P,659.00,万利达（Malata）显示器京东自营旗舰店,4K高清/27英寸/4K/轻薄窄边框,2000+,jfs/t1/410806/11/6782/130874/69cb1b2cF260fd25f/008332032043a29f.jpg,1000488189,4K高清画质;三面窄边框;丰富接口支持,100190311603,3000+,100190311603
华硕ROG 绝杀27二代 XG27ACMES 27英寸显示器2K 240Hz电竞显示器2代超频255Hz HDR400 G-Sync HDMI 2.1,1799.00,华硕京东自营旗舰店,"爆27"" 2K/255Hz/G-sync/HDR400",20万+,jfs/t1/412455/23/17601/133018/69d4992aF44cb4ce0/00833203208dbe72.jpg,1000000225,绝杀27 2代;27英寸电竞;2K240Hz,100276466564,40万+,100276466564
华硕ROG 绝神27 2代 XG27UCGR二代27英寸显示器4K 162Hz双模1K 485Hz HDR400G-sync兼容Type-C HDMI2.1,2499.00,华硕京东自营旗舰店,"新27"" 4K 162Hz双模1K 485Hz",10万+,jfs/t1/415331/30/6247/137366/69d480baF4793a7d6/0083320320b911a7.jpg,1000000225,4K双模;27英寸;HDMI2.1,100054076591,10万+,100054076591
HPC23.8英寸显示器 FHD 100hz白色 曲面家用办公电脑显示屏 内置音响 三面微边框可壁挂屏幕 C24H51F,369.00,HPC显示器京东自营旗舰店,【内置音箱】23.8英寸|100Hz曲面,5万+,jfs/t1/410375/12/1303/99903/69c4a4d7F799886e5/00833e83e8fd8244.png,1000368421,内置音响;白色微曲;低蓝光 可壁挂,100327891716,7万+,100327891716
机械师护眼黑科技8H盯屏不累眼,455.00,机械师京东自营旗舰店,【性价比MAX】23.8英寸144Hz,1万+,jfs/t1/421050/14/12521/123687/69e5bc73F0b56e296/0083320320ca3e54.jpg,1000013681,护眼黑科技学习;8H盯屏不累眼;DC硬件底蓝光;二级能效;144Hz刷新;硬件低蓝光;400nit亮度;99%sRGB;护眼设计,100241349589,1万+,100241349589
戴尔（DELL）23.8英寸FHD 144Hz刷新 IPS 办公家用显示器电脑显示屏电竞游戏 硬件级防蓝光SE2426H,599.00,戴尔显示器京东自营旗舰店,"【新】23.8""144Hz/FHD/IPS/护眼",2万+,jfs/t1/423994/40/5110/79339/69e84db6F00a13543/0083320320d8d42e.jpg,1000000224,,100309661646,3万+,100309661646
泰坦军团27英寸双侧入光 2K 425Hz DyDs 0.3ms Ultra FastIPS HDR600硬件低蓝光升降电竞显示器 仓刀X276T ,2499.00,泰坦军团京东自营旗舰店,仓刀 27''2K 425Hz DyDs双侧入光,50万+,jfs/t1/412165/17/18756/136941/69d5bb35F4cc1603e/008332032061174b.jpg,1000169144,0.3ms响应;425Hz刷新;硬件级低蓝光护眼;双侧入光DyDs,100239129387,80万+,100239129387
SANC盛色27英寸2K210Hz电竞显示器FastIPS硬件低蓝光IGZO氧化物技术 450nit高亮白色海景房屏幕S82,914.00,SANC京东自营旗舰店,27英寸/2K210Hz/星尘白电竞屏,10万+,jfs/t1/392096/36/2003/147923/697025ceF62d369e9/0083320320657970.jpg,1000410984,白色海景房配色;IGZO技术;硬件低蓝光,100263784062,10万+,100263784062
华为MateView GT 27英寸显示器 4K双模/160Hz/DP/HDMI/P3广色域/旋转升降壁挂/随温校准 星空黑 新品,1899.00,华为京东自营旗舰店,27英寸/超清版/标准款/星空黑,5000+,jfs/t1/408833/2/14556/104304/69cc984cF9f52e597/00835a05a0e87147.jpg,1000004259,4K 160Hz;旋转升降支架;27 英寸全面屏;曲率直面屏;可旋转支架;星空黑色;高刷全面屏,100328085584,9000+,100328085584
泰坦军团26.5英寸 三星QD-OLED 2K 240Hz原生10bit DeltaE≤1硬件级低蓝光 升降旋转底座 元战显示器G2785S,2199.00,泰坦军团京东自营旗舰店,旗舰OLED屏26.5英寸2K 240Hz升降,50万+,jfs/t1/421360/27/14911/114516/69f15fa3F953b23a9/008332032093b42f.jpg,1000169144,升降旋转;原生10bit;硬件低蓝光;微秒级 响应时间,100283906798,80万+,100283906798
海信34英寸带鱼屏显示器 240Hz高刷 1000R曲率 内置音响 HDR400 WQHD曲面电竞屏34G6K Ultra,1699.00,海信（Hisense）显示器京东自营旗舰店,超高刷34G6KUltra/240Hz内置音箱,5万+,jfs/t1/407227/32/10476/105556/69c246bcFdfc52ea4/00833203202c5740.jpg,1000346461,240Hz高刷;1000R曲率;内置音箱,100248490874,7万+,100248490874
KTC  27英寸2K高清275Hz原生240Hz 音箱 HDR400 硬件护眼 升降旋转 三角洲游戏白色显示器H27E6S,969.00,KTC京东自营旗舰店,新品/27英寸2K/275Hz/内置音箱,50万+,jfs/t1/410717/1/19121/125957/69cf6e8eFddd3c53c/00833203208d2fcd.png,1000394329,色彩精准;7万+人浏览;1万+人加购;丰富接口,100231235927,50万+,100231235927
LG 27英寸4K显示器 IPS Type-C90W快充 HDR400 内置音箱 电脑显示屏 适用PS5 27UP850K,1799.00,LG显示器京东自营旗舰店,"爆27""/4K/IPS/HDR400/Type-C90w",5万+,jfs/t1/426903/10/11060/135203/69f37963Fe9dbf22d/0083320320c2765b.jpg,1000000515,Tpye-C;内置音箱;HDR400,100132584875,9万+,100132584875
Lecoo联想23.8英寸超频260Hz FastIPS硬件低蓝光 HDR400亮度 1ms暗区突围游戏电竞显示器 N2456S,549.00,联想Lecoo显示器京东自营旗舰店,新品/23.8英寸/260Hz/硬件低蓝光,5万+,jfs/t1/418144/33/5987/155513/69dc5a0cFf89ed5d6/0083320320984223.jpg,1000345105,超100万人关注店铺;1万+人加购;2千+人已买,100214401153,10万+,100214401153
SANC盛色27英寸4K144Hz双模1K288Hz硬件低蓝光IPS HDR400亮度 旋转升降 电脑显示器电竞屏幕 G7u,1156.00,SANC京东自营旗舰店,27英寸/4K144Hz/288Hz双模爆款,20万+,jfs/t1/410830/38/9936/134727/69cb73f7Fbce7c0c3/00833203209922da.jpg,1000410984,硬件低蓝光;IPS技术硬屏;升降旋转支架,100199011934,20万+,100199011934
飞利浦EVNIA弈威27英寸4K190Hz/380Hz双模 硬件低蓝光 HFSmuse-IPS HDR400HDMI2.1 电竞显示器27M2N5800Z,1999.00,飞利浦显示器京东自营旗舰店,27双模 4K190Hz/380Hz 硬件护眼,2万+,jfs/t1/412780/12/11885/94021/69cf8313F301b23e9/0083320320391a10.jpg,1000000525,4K190Hz;硬件低蓝光;双模电竞,100287376794,3万+,100287376794
华为MateView SE 23.8英寸显示器 100Hz高刷 IPS全面屏 P3广色域 旋转升降壁挂 DP+HDMI 电脑办公,619.00,华为京东自营旗舰店,23.8 英寸/IPS/100Hz/旋转升降,20万+,jfs/t1/395086/26/16908/39533/69a2986dF703d61c0/0083320320960660.jpg,1000004259,电脑显示屏;华为显示器;电子书模式,100133049538,50万+,100133049538
飞利浦EVNIA弈威27英寸2K300Hz 舒视蓝圆偏光硬件护眼FastIPS HDR400校色HDMI2.1电竞显示器27M2N3500UK ,1221.00,飞利浦显示器京东自营旗舰店,27 2K300Hz IPS圆偏光全球首发款,2万+,jfs/t1/411896/24/12878/113270/69cf831cFa78d4ecf/0083320320a1193b.jpg,1000000525,护眼硬件圆偏光;2K300Hz;FastIPS,100218355514,5万+,100218355514
小米Redmi 27英寸2K电竞显示器  Fast IPS 180Hz刷新 G27Q多功能支架,739.00,小米京东自营旗舰店,27英寸/2K/180Hz/升降旋转,10万+,jfs/t1/422002/24/22175/157501/69ef083fFb5b0feea/0083320320a04a4a.jpg,1000004123,快速液晶;180Hz高刷;升降旋转支架,100195685448,20万+,100195685448
AOC 27英寸4K HDR400广色域 Type-C90W 自适应旋转感应 TUV硬件低蓝光 macmini节能办公显示器U27U3D,1499.00,AOC京东自营旗舰店,27英寸4K节能/HDR400/Type-C90W,50万+,jfs/t1/423845/16/16168/122758/69ef2ca4F6286b4ef/0083320320587632.jpg,1000000715,HDR400;硬件低蓝光;自适应旋转感应,100217050895,60万+,100217050895
AOC31.5英寸 4K高清 VA HDR低蓝光不闪 出厂校色 三边微边 节能超薄 macmini办公电脑显示器 U32V11N,1399.00,AOC京东自营旗舰店,31.5英寸4K/VA/节能认证/HDR,50万+,jfs/t1/423833/21/14521/93486/69ef2ceeF8ab68f1f/0083320320b61857.jpg,1000000715,4K高清;每台出厂校色;超薄办公屏,100199921753,60万+,100199921753
康佳（KONKA）23.8英寸 家用办公电脑显示器 75Hz 高对比度 低蓝光 广视角 可壁挂 高清液晶显示屏 KM2419W2,369.00,康佳（KONKA）显示器京东自营旗舰店,23.8吋 75HZ 轻薄,5万+,jfs/t1/398765/17/8552/80125/69a55cb9Ff6d1a2a0/0083320320c6a4ca.jpg,1000330244,高清画质;纤薄机身;低蓝光爱眼,100027588348,9万+,100027588348
康佳（KONKA）24.5英寸 原生180Hz高刷电竞显示器 1ms响应 硬件低蓝光 出厂校色  游戏电竞电脑显示屏 KM25FVX,419.00,康佳（KONKA）显示器京东自营旗舰店,24.5吋 高清180Hz 电竞,2万+,jfs/t1/398108/13/10329/131061/69a55cbcF983045f2/008332032074caf4.jpg,1000330244,出厂校色;180Hz高刷;硬件低蓝光,100178008870,4万+,100178008870
熊猫23.8英寸 240Hz高刷 Fast IPS屏 1msGTG 110%sRGB广色域 硬件低蓝光 游戏电竞电脑显示器 P24F6,469.00,熊猫（PANDA)显示器京东自营旗舰店,【入门电竞】FHD高刷/硬件低蓝光,2万+,jfs/t1/398389/22/9485/177818/69a525d1F02369118/00833203201cbd1b.jpg,1000346421,240Hz高刷;1ms响应时间;Fast IPS,100233621349,3万+,100233621349
万利达（Malata）27英寸2K高清原生165Hz 超频180Hz显示器IPS屏三窄边低蓝光广视角可壁挂电竞游戏电脑显示屏V2785P,599.00,万利达（Malata）显示器京东自营旗舰店,新品27英寸/2K 180Hz电竞屏,2000+,jfs/t1/384613/6/19058/130485/696ee07cF6c7b7b5c/0083320320404e32.jpg,1000488189,2K高清画质;1ms极速响应;IPS炫彩面板,100283906826,3000+,100283906826
KVL27英寸2k显示器 100hz办公家用 IPS技术高清低蓝光爱眼电竞游戏电脑显示屏 KV2740QI,499.00,KVL京东自营旗舰店,27英寸/2K/100hz/家用办公,2000+,jfs/t1/412316/15/6106/88105/69cb9c6eFa7b28498/00833e83e8cac19b.jpg,1000458757,2k100高刷;IPS技术;27英寸,100311512574,2000+,100311512574
飞利浦27英寸 2K 120Hz IPS HDR 爱眼低蓝光 HDMI2.0+DP1.4 三微边设计 办公显示器 游戏显示屏27E2N2500,749.00,飞利浦显示器京东自营旗舰店,27 2K120Hz IPS低蓝光 HDR DP1.4,20万+,jfs/t1/400213/31/4446/69074/69a56ddfFc8e933af/008332032035bc40.jpg,1000000525,2K办公显示器;HDR高亮度;护眼低蓝光,100256937170,60万+,100256937170
方正（Founder）27英寸显示器4K 量子点技术 Type-C90W 10Bit PIP/PBP 低蓝光认证 专业设计电脑屏幕 FC730UT PLUS,1439.00,方正（Founder）显示器京东自营旗舰店,27英寸/4K144Hz双模288Hz/TypeC,2万+,jfs/t1/391992/16/16165/112281/6985935dFd73996df/008332032064ed1c.jpg,1000426689,量子点技术;90W反向充电;专业设计屏,100211908803,7万+,100211908803
SANC盛色23.8英寸2K原生180Hz FastIPS显示器10bit 硬件低蓝光 小夜灯耳机挂架 电脑电竞屏幕 G52Max,767.00,SANC京东自营旗舰店,23.8英寸/2K180Hz/可升降爆款,50万+,jfs/t1/428482/11/183/157483/69eecd5cF2b0b44d3/008332032061d34a.jpg,1000410984,硬件低蓝光;FASTIPS;升降旋转支架,100194970286,60万+,100194970286
泰坦军团24.5英寸 双侧入光 425Hz HDR600 FastIPS 硬件低蓝光 DyDs0.3ms 云上舞白 电竞显示器 仓刀X256K,1349.00,泰坦军团京东自营旗舰店,"仓刀24.5""1K 425Hz DyDs双侧入光",50万+,jfs/t1/412839/34/19357/150178/69d5bb37F015987c0/0083320320358737.jpg,1000169144,3万+人浏览;2千+店铺粉丝浏览;硬件低蓝光,100319158996,80万+,100319158996
飞利浦23.8英寸 2K IPS 120Hz超频 HDR 低蓝光不闪屏 HDMI2.0+DP1.4节能 办公显示器电脑显示屏24E2N1500,699.00,飞利浦显示器京东自营旗舰店,23.8 2K120Hz IPS HDR 节能DP1.4,20万+,jfs/t1/400300/21/5657/78213/69a56dabFf585b637/00833203209b09d9.png,1000000525,2K办公显示器;120Hz高刷;企采特惠,100201886585,60万+,100201886585
Huntkey23.8英寸144Hz 1080P IPS屏HDR动态渲染96%DCI-P3广色域每台校色低蓝光不闪屏办公显示屏G2452,419.00,航嘉（Huntkey）显示器京东自营旗舰店,23.8/144Hz/入门级电竞/每台校色,1000+,jfs/t1/426300/25/10475/142120/69f1c9c8F9f399f8a/00833203209c5192.jpg,1000585791,,100213927641,1000+,100213927641
HKC 27英寸2K高清144Hz高刷IPS面板低蓝光不闪屏广色域电竞游戏办公HDMI接口液晶电脑显示器V2719Q,778.00,HKC京东自营旗舰店,27英寸/2K/144Hz/HDR10/低蓝光,20万+,jfs/t1/409061/6/11386/144484/69c64814Fcd590471/0083320320fe590f.jpg,1000000473,2K高清画质;144Hz高刷;电竞办公双实现,100232794375,50万+,100232794375
HKC 27英寸2K 340Hz 1152分区MiniLED屏QD量子点HDR1400高亮320Hz电竞电脑旋转升降显示器G27M5Pro,1879.00,HKC京东自营旗舰店,新品/27英寸/2K/340Hz/HDR1400,2万+,jfs/t1/404312/35/5398/157553/69b7747dFb8db9552/00833203205c83bd.png,1000000473,340Hz超高刷;HDR1400;光影追踪零延迟,100318003682,5万+,100318003682
联想（Lenovo）拯救者27英寸 2K超清 原生240Hz高刷 护眼暗区突围电竞游戏显示器 27Q-1p高亮版,999.00,联想京东自营旗舰店,"27""/2K240Hz/450nits高亮版",10万+,jfs/t1/413247/7/3969/107672/69ccbf08F764dc376/0083320320d122a7.jpg,1000000157,原生240Hz;硬件护眼+三接;升降旋转底座,100290277860,10万+,100290277860
华硕VG279QM5A 27英寸显示器FASTIPS显示器电竞显示器240Hz 0.3MS响应G-Sync技术FreeSync 99% sRGB,899.00,华硕京东自营旗舰店,27英寸 240Hz/0.3ms响应/G-Sync,20万+,jfs/t1/414020/40/10725/73579/69d498eaFa68744e5/0083320320e4491d.jpg,1000000225,27英寸;电竞显示器;240Hz高刷,100195363739,40万+,100195363739
AOC 27英寸 2K高清 180Hz HDR10 快速液晶1ms 广色域 旋转升降  曲面电竞电脑显示器 CQ27G2X,1199.00,AOC京东自营旗舰店,27英寸曲面/2K180Hz/快速液晶1ms,20万+,jfs/t1/423363/13/16207/118540/69ef33c7F9ebfe582/00833203205e4d4d.jpg,1000000715,2K180Hz;快速液晶1ms;低蓝光不闪,100089776337,30万+,100089776337
雷鸟F5 24.5英寸 144Hz MiniLED电竞显示器 低蓝光护眼认证 HDR400 电脑显示屏 高亮不反光,554.40,FFALCON雷鸟显示器京东自营旗舰店,"【F5】24.5""/144Hz/护眼/MiniLED",5000+,jfs/t1/419649/37/19288/477238/69f22445F5cf696b9/00833203208413b6.png,1000485440,护眼认证;144Hz高刷;MiniLED,100206343720,6000+,100206343720
AOC 27英寸 4K IPS广色域 HDR出厂校色 低蓝光不闪 节能认证 三边微边超薄 macmini办公显示器 U27B35,999.00,AOC京东自营旗舰店,27英寸4K/HDR/出厂校色/节能认证,50万+,jfs/t1/420966/13/18111/112864/69ef2c58F44f7a7d9/00833203203c83cb.jpg,1000000715,4K高清;节能认证;出厂校色,100111779161,60万+,100111779161
显触之星全彩led显示屏室内拼接屏无缝会议室办公商场广场酒吧KTV展厅安防监控企业文化宣传电子屏p2,4188.00,显触之星京东自营旗舰店,室内p2（1㎡）,1万+,jfs/t1/338330/29/5201/92572/68b65374F2c01466c/6a3366c4624d36da.jpg,1000347967,全国上门服务;3千+人浏览;咨询更优惠,100110918851,6000+,100110918851
外星人（Alienware）星舰27英寸2K 280Hz IPS电竞显示器1ms 99%sRGB 400nits 旋转升降 硬件防蓝光游戏高刷屏AW2726DL,1299.00,外星人京东自营旗舰店,"【主推】27""280Hz/2K/1ms",5000+,jfs/t1/424233/20/471/157024/69e5edb3F5ced2dc6/008332032063e44e.jpg,1000001343,2K超高清;280Hz刷新;400nits,100324653204,7000+,100324653204
显触之星液晶拼接屏无缝大屏幕室内LED显示屏会议室培训安防监控酒吧商场广告屏直播背景墙55英寸3.5mm,3488.00,显触之星京东自营旗舰店,55英寸3.5mm,1万+,jfs/t1/228500/1/23752/53644/66da671aF6796725f/76c15f14e9aa96e7.jpg,1000347967,,100033146141,6000+,100033146141
AOC显示器27英寸 4K专业设计 电脑显示屏幕144Hz双模288Hz 游戏娱乐台式拓展笔记本外接扩展屏U27E11X,1499.00,AOC商用京东自营旗舰店,[设计师]27英寸/4K双模/ΔE<1,1万+,jfs/t1/428402/36/5186/99459/69f2ed96F1147e73c/00833203203b5d9e.jpg,1000107821,,100285287406,2万+,100285287406
微星（MSI）黑刃E14 MAG 275UPD E14 27英寸4K144Hz双模1K288Hz 旋转升降 1ms响应 内置音响 游戏电竞显示器,1199.00,微星京东自营旗舰店,"黑刃E14 双模27""4K144Hz/1K288Hz",5万+,jfs/t20280429/424368/36/19751/186525/69f2f344Ff81f88b7/0a02320320a6c821.jpg,1000000266,4K144Hz;双模288Hz;内置音响,100261022892,8万+,100261022892
小米REDMI 23.8英寸2K电竞显示器 Fast IPS HDR400 1msGTG 180Hz刷新 智能游戏屏 G24Q,749.00,小米京东自营旗舰店,【新品上市】23.8英寸/2K/HDR400,10万+,jfs/t1/421171/20/1821/133997/69df456aFf6c226d4/00833203208e0895.jpg,1000004123,,100252073431,20万+,100252073431
联想（Lenovo）拯救者24.5英寸IPS 原生320Hz超高刷 护眼 暗区突围电竞FPS游戏显示器 25-1p高亮版,799.00,联想京东自营旗舰店,"24.5""/高清320Hz/400nits高亮版",10万+,jfs/t1/412878/17/3977/82480/69ccc002F0cf1e74e/0083320320de341f.jpg,1000000157,店铺被400万人种草;拯救者;7万+人浏览,100290277888,10万+,100290277888
熊猫PANDA 23.8英寸144Hz高刷 IPS屏幕 300nit高亮 硬件低蓝光护眼 可壁挂 电脑办公轻电竞显示器P24F5,409.00,熊猫（PANDA)显示器京东自营旗舰店,23.8英寸/FHD144/IPS技术/可壁挂,5万+,jfs/t1/398145/15/9862/129224/69a525cfFb94303ff/00833203203f87f9.jpg,1000346421,144Hz高刷;硬件低蓝光护眼;一级能效,100183783799,9万+,100183783799
华为（HUAWEI） 27英寸电脑显示器2K电竞显示屏幕笔记本外接办公显示器 MateView SE 旋转升降壁挂,799.00,数码京东自营专区,27英寸/2K/100Hz/旋转版,500+,jfs/t1/417527/19/2339/63530/69d7082bF8cfcd0d8/0083320320dd35ed.jpg,1000487048,,100224072809,700+,100224072809
AOC显示器23.8英寸 电脑显示屏幕 办公学习 台式拓展笔记本外接扩展屏 硬件低蓝光 圆偏光护眼 24E40L,549.00,AOC商用京东自营旗舰店,护眼办公/23.8吋/144Hz/圆偏光,5万+,jfs/t1/408960/24/414/80392/69c0fe91Fdb33a4f7/0083320320d17c82.jpg,1000107821,,100249683273,10万+,100249683273
KVL32英寸电脑显示器2k电竞165hz高刷 120%sRGB广色域HDR家用办公游戏显示屏 KV315QV,799.00,KVL京东自营旗舰店,31.5英寸/2K/165hz/120%sRGB,1万+,jfs/t1/412509/19/18351/208126/69d5c5faFec8abcc6/00833e83e8110f33.jpg,1000458757,32英寸大屏;2K超清;广色域,100228166767,2万+,100228166767
AOC显示器27E40L 27英寸 144Hz 商用办公电脑显示屏（圆偏光护眼+硬件低蓝光+不闪屏 IPS广视角）,759.00,音视频京东自营专区,【27英寸】1K/三重护眼/144HZ,52,jfs/t1/405734/40/7682/122273/69bb9e02F32a2d165/008332032032e922.jpg,1000482989,,100318644950,,100318644950
HKC 34英寸21:9带鱼屏WQHD准4K超清240Hz HDR400认证1500R曲面1ms游戏电竞HDMI2.1升降显示器CG345UK,1749.00,HKC京东自营旗舰店,34英寸/准4K/240Hz/1500R/带鱼屏,20万+,jfs/t1/407794/39/18132/136726/69c638c7F0d14f4ed/0083320320fab7c4.jpg,1000000473,4K超清;240Hz高刷;HDR400,100168968606,20万+,100168968606
乐视TV23.8英寸100Hz电脑显示器1K高清专业办公IPS硬屏 笔记本外接扩展副屏HDMI+VGA三边微边 低蓝光护眼,420.00,乐视（Letv）显示器京东自营旗舰店,23.8英寸100Hz/IPS/护眼低蓝光,200+,jfs/t1/404159/27/13802/118384/69bba1dbF8a84ada8/00833203204a744e.jpg,1010863372,高刷流畅;三年质保;低蓝光护眼,100220561023,300+,100220561023
HKC 24.5英寸2K320Hz高刷IGZO氧化物FastIPS硬件低蓝光HDR400旋转升降1ms游戏电竞电脑显示器G25H4Pro,1399.00,HKC京东自营旗舰店,24.5英寸/2K/320Hz/IGZO氧化物,100万+,jfs/t1/408964/38/12102/147284/69c63ae3F9dd17207/0083320320f9c4c2.jpg,1000000473,硬件低蓝光;50万+人浏览;5千+人已买,100232620350,100万+,100232620350
AOC 27英寸 120Hz IPS HDRMode HDMI 低蓝光不闪 可壁挂 三边微边 超薄节能办公电脑显示器 27B35H,579.00,AOC京东自营旗舰店,27英寸IPS/120Hz/HDR/节能,100万+,jfs/t1/425180/19/11173/131462/69ef2839F07c7e7cf/0083320320de9b19.jpg,1000000715,低蓝光不闪;HDRMode;超薄节能,100092738342,200万+,100092738342
SANC盛色27英寸2K210Hz电竞显示器护瞳圆偏光IPS硬件低蓝光IGZO氧化物技术 500nit高亮10Bit G72护眼版,841.00,SANC京东自营旗舰店,27英寸/2K210Hz/护瞳圆偏光,20万+,jfs/t1/424529/25/14832/115637/69f175efF251bd0f2/008332032020fb5c.jpg,1000410984,,100252326387,20万+,100252326387
SANC 盛色23.8英寸办公显示器旋转升降 144Hz超频  硬件低蓝光一级能效 IPS面板 可壁挂电脑屏幕OF24TC,493.00,SANC京东自营旗舰店,23.8英寸高端升降办公显示器,5万+,jfs/t1/411510/21/5956/110505/69cb73eeFe3118396/0083320320ac0010.jpg,1000410984,,100309525822,7万+,100309525822
来酷（Lecoo） 联想来酷显示器 23.8英寸IPS屏 100Hz高刷 广视角全高清窄边框HDMI+VGA接口 支持壁挂 B2413-R,449.00,来酷商用显示器京东自营旗舰店,23.8英寸|100Hz高刷|支持壁挂,1000+,jfs/t1/413696/39/22160/94667/69d864b9Fc75c504e/008332032080c066.jpg,1019455707,,100226861717,1000+,100226861717
HKC 23.8英寸2K 144Hz高刷IPS面板P3广色域护眼低蓝光不闪屏三面微边台式办公电脑白色显示器V2419QW,728.00,HKC京东自营旗舰店,23.8英寸/2K/144Hz/HDR10/白色款,20万+,jfs/t1/408149/16/13741/70305/69c647ffF031a5594/008332032003a0b8.jpg,1000000473,2K超高清画质;144Hz高刷;低蓝光不闪屏,100325729096,50万+,100325729096
AOC无线投屏显示器27英寸2K电脑屏幕180Hz电竞 低蓝光护眼升降旋转商用办公笔记本外接智联机Q27V12XY,1099.00,AOC商用京东自营旗舰店,无线投屏显示器/27吋2K/升降旋转,5万+,jfs/t1/426391/7/885/122313/69eb306dFbe26c18c/008332032079be12.jpg,1000107821,2K超清;180Hz高刷;1ms GtG,100275906826,10万+,100275906826
KKTV 27英寸显示器  高清曲面 电竞大屏游戏 电脑液晶显示屏 三微边设计轻薄 白色机身 K27QB,469.00,KKTV京东自营旗舰店,27英寸/高清曲面白色/家用办公,5万+,jfs/t1/399606/33/1554/43773/699e5cb5F80a43f56/0083320320d3adfb.jpg,1000009284,沉浸体验;电竞办公;广视角,100009553619,8万+,100009553619
华为（HUAWEI）MateView GT 27英寸显示器 2K200Hz高刷低蓝光 2026款 旋转升降壁挂 星空黑 流畅标准版,999.00,数码京东自营专区,2k/200Hz/星空黑/流畅标准版,18,jfs/t1/422961/20/17972/92014/69f03089F808c6500/0083320320aa0921.jpg,1000487048,,100343357860,,100343357860
华硕战影34 VG34WQML5A 34英寸电竞显示器2K WQHD曲面带鱼屏HVA 250Hz高刷HDR400 95%DCI-P3 HDMI2.1,1899.00,华硕京东自营旗舰店,"带鱼屏34"" 250Hz/HDMI2.1/HDR400",20万+,jfs/t1/416866/2/474/71287/69d4846aF7aac669e/0083320320f0322b.jpg,1000000225,34英寸;2K电竞;曲面带鱼屏,100223595002,40万+,100223595002
