商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
ANQULIFE硅脂散热导热CPU芯片主机笔记本电脑显卡手机维修芯片导热硅胶散热膏14.3W导热系数AQ-C102,59.90,ANQULIFE京东自营旗舰店,硅脂【导热14.3w】10g ,1万+,jfs/t1/341759/1/23529/66037/690d6149Fec507175/25f177fcfb3c2367.jpg,1000627251,导热硅脂;导热降温;涂抹简单,100296976638,1万+,100296976638
优活达笔记本电脑支架托架增高散热架游戏本金属架子升降架,49.90,优活达电脑办公京东自营旗舰店,【升级款】阻尼悬停|钢铝结构,5000+,jfs/t1/343372/25/24009/105032/690c61deF14f0c5cf/3099e1023cb36adb.jpg,1000584988,自由调节高度;稳固支撑;强力承重,100187479055,7000+,100187479055
毕亚兹路由器散热风扇 光猫/电视机顶盒散热器mini主机散热器风扇底座5VUSB开关降温提速12cm双风扇,48.90,Biaze(毕亚兹)京东自营旗舰店,【路由器】散热双风扇,2万+,jfs/t1/419704/21/5086/419539/69ddea91F3b9e4476/00835dc5dc88a71f.jpg,1000093623,12cm双风扇;强劲风力;快速降温,100259258388,2万+,100259258388
雅浚（ProArtist）UAII 360一体式水冷CPU散热器台式电脑ARGB神光同步 低噪高效 支持Intel/AMD平台,399.00,雅浚（ProArtist）京东自营旗舰店,UA360二代黑色 支持Intel/AMD,100+,jfs/t1/406723/12/18736/89757/69c5363fF979d1b4d/00833203204466a0.png,1028414110,,100229485267,,100229485267
智国者【TOP榜第1名】手机散热器降温磁吸背夹平板电竞打游戏专用直播半导体制冷水吃鸡神器适用苹果iqoo,35.90,智国者（WITGOER）京东自营旗舰店,【AI控温结冰】三档数显丨超轻薄,20万+,jfs/t1/424507/17/2619/374144/69e8276eF82f38476/00834b04b0f7e9c4.jpg,1000280547,TOP榜第1名;冠军推荐;种草榜第一,100092226583,30万+,100092226583
零度世家M.2-8硬盘散热马甲 NVME固态硬盘散热器 SSD散热片 铜铝结合带风扇散热器薄 高效降温 兼容2280,79.00,京东免税会员购自营专区,,8,jfs/t1/397761/18/16472/80722/69aa731eF9a170560/0083320320be7001.jpg,1000651007,铝合金材质;内置涡轮风扇;双面导热垫片,100232129919,,100232129919
动感指尖冰刃系列专用散热器半导体散热器有线链接 适用于风刃系列,119.00,动感指尖京东自营旗舰店,,57,jfs/t1/364299/38/1765/64324/691c245fF68742e86/222318208f452c92.png,1000462299,,100219851223,,100219851223
品胜风冷相机散热器 适用索尼A7M4/ZVE10佳能R5/R6/R10/R8尼康Z30富士XT4直播26dB轻音降温,89.00,品胜京东自营旗舰店,,500+,jfs/t1/308905/2/21559/122125/6889aef6Fba2d0d91/8b3b2b75274cd79b.jpg,1000000912,压风式散热;6小时长续航;无感轻音运行,100245189084,900+,100245189084
Masentek DY88手机散热器背夹双核半导体制冷数显风扇电竞直播降温神器低静噪音小 适用于华为苹果手机,79.90,Masentek京东自营旗舰店,半导体制冷—极速降温—低音降噪,5000+,jfs/t1/280360/7/22993/177802/6805e624F0a17162e/53ef1b01ac77cb3c.jpg,1000003359,自带电池;零噪音;极速制冷,100112404512,6000+,100112404512
努比亚红魔红魔散热器6+红魔35W充电器套装 京东自营,234.00,红魔京东自营旗舰店,红魔散热器6+35W充电器套装,5000+,jfs/t1/282328/33/23977/69542/6807759dF06421276/3c7ffde33dfe18e2.jpg,1000480226,3千+店铺粉丝浏览;4千+人加购;1万+人浏览,100167226417,8000+,100167226417
瓦尔基里(VALKYRIE）V240 VALKYRIE  VK 一体式CPU水冷散热器  2.1吋IPS液晶屏 LCP扇叶风扇 支持LGA1700 ,949.00,瓦尔基里（VALKYRIE）京东自营旗舰店,V240 迷雾 圆2.1 白,2万+,jfs/t1/305246/3/12016/61182/68557fe5F598b0837/abccd79f9abb0054.jpg,1000421158,3.5寸显示屏;磁吸可替换外观;高性能风扇,100070179915,5万+,100070179915
一加【套装】一加 40W 超级冰点磁吸散热器 +一加 100W 小方瓶 氮化镓充电器,398.00,一加手机京东自营旗舰店,40W 冰点磁吸散热器+100W 小方瓶,5000+,jfs/t1/409369/37/4727/38004/69c38385Fb4d1cf85/00833203203d20e2.jpg,1000001947,极速降温 ;性能强劲;上下出风不吹手,100334704986,8000+,100334704986
LUCKPRO笔记本电脑支架散热风扇ipad平板360°旋转无级升降悬停金属架 直播绘画增高架桌面立式悬空支撑架,159.00,LUCKPRO京东自营旗舰店,【涡轮散热】无极升降|360°旋转,1万+,jfs/t1/386652/19/19485/321620/6979acffFb230769f/00835dc5dc935691.jpg,1000396902,无极升降;100+人已买;店铺被6万人种草,100269012702,1万+,100269012702
盖世小鸡（GAMESIR）拉伸游戏手柄+冰晶散热器电池版套装 手机安卓Type-C绝区零 手机游戏苹果手游,299.80,盖世小鸡京东自营旗舰店,X5 Lite+散热器电池版,10万+,jfs/t1/274294/28/2951/150677/67d3c154Fd3e04b62/c0ad82a84e4c46ed.jpg,1000004589,定制霍尔摇杆;适配广泛;主机手柄握感,100155149989,10万+,100155149989
ATSCORE笔记本支架 电脑支架 笔记本镂空散热器 自由升降折叠升高电脑桌支架适用华为联想i7小米苹果等,54.96,ATSCORE京东自营旗舰店,【高效散热】简约灰+卡通款,2万+,jfs/t1/422682/29/145/181378/69e1dc3fF9afe5ac3/00835dc5dc58cd23.jpg,1000423609,全角度自由升降;超大镂空散热强;高强度强力支撑,100108814586,3万+,100108814586
东部工品信越7921散热硅脂cpu导热硅脂极速降温稳定持久7921(2g+涂抹工具),37.99,东部工品京东自营专区,【7921(2g)/高性能】送涂抹工具,1万+,jfs/t1/387239/22/739/152960/695f54aaF3dabb22a/4ec10028b871d3ad.jpg,1000477273,信越原膏分装;拯救高温;持久耐用,100192572698,1万+,100192572698
TRYX（创氪星系）STAGE影域 360水冷cpu散热器ARGB白 双4.0英寸大屏/Asetek/多种舞台模式/铝合金侧板,1299.00,TRYX（创氪星系）京东自营旗舰店,STAGE影域360ARGB 双4英寸大屏白,1万+,jfs/t1/426955/2/11973/134129/69f4afe3F010a0612/0083320320419dbe.jpg,1000481875,900+店铺粉丝浏览;600+店铺会员浏览,100304995632,2万+,100304995632
利民（thermalright）TL-C12B-S V3 X3黑色ARGB12cm机箱风扇 无限镜灯光风扇 幻彩风扇ARGB 4PIN PWM调速风扇,109.00,利民Thermalright京东自营旗舰店,TL-C12B-S V3 X3 无限镜灯光风扇,2000+,jfs/t1/184871/35/39302/35208/6515262eF57b10474/a8080c04033a6c5d.jpg,1000099731,日蚀幻彩光效;支持PWM控制;磁力稳定轴承,100070078662,6000+,100070078662
索盈【热销100W 冰感冷片】挂脖风扇宿舍无叶静音床上usb充电空气循环涡轮超长续航办公室散热随身携带,39.90,索盈（SUOYING）数码京东自营旗舰店,海洋蓝【超轻旗舰款】5档风力,500+,jfs/t1/408097/27/18824/198552/69cb1f0dF8d736a12/00834b04b0a618b8.png,1000552474,,100327886980,900+,100327886980
ATSCORE笔记本支架电脑升高架自由悬停升降散热器 桌面立式增高架 适配联想小米华为苹果戴尔等电脑桌支架,59.90,ATSCORE京东自营旗舰店,【引领潮流】时尚黑+碳素钢,2万+,jfs/t1/419787/5/11299/399212/69e1dc42F30b451bb/00835dc5dc9915b8.jpg,1000423609,折叠便携;自由悬停;镂空散热,100102301586,3万+,100102301586
LUCKPRO笔记本支架电脑散热器电脑支架带风扇降温底座悬空便携式支架散热二合一适用华为擎云联想小米苹果,89.00,LUCKPRO京东自营旗舰店,【极速散热】无极升降支架|银色,5万+,jfs/t1/320467/7/21569/105182/689350dfFd0754856/49bb2c93c6b1b413.png,1000396902,笔记本散热架;600+人已买;强劲降温;便携式,100118702094,8万+,100118702094
嘉华彩（JIAHUACAI）【24W大功率结冰】手机散热器磁吸平板散热器直播打游戏专用半导体制冷降温散热背夹王者吃鸡神器,79.90,嘉华彩（JIAHUACAI）京东自营旗舰店,【24W大功率】100档调节丨AI控温,200+,jfs/t1/418118/10/8477/190098/69dcba31Fa2710aa3/0083320320ebca02.jpg,1000462917,,100333559792,200+,100333559792
CPU散热器风扇支持硅脂静音铜管散热器风扇机箱硅胶电脑散热风扇棱镜 英特尔六热管黑色无光小螺丝款送底座,50.00,京喜自营官方店,英特尔六热管黑色无光小螺丝款送底座,76,jfs/t20261021/331297/20/24605/115146/68f78d14F5c7376ae/4a09c74a8c3cd507.png,13496968,静音低噪;高效散热;安装便捷,10189931482384,,10189931482384
奥睿科（ORICO）笔记本电脑支架桌面增高架平板镂空铝合金升降散热器悬空托架适用苹果macbook联想-ST12银色,109.00,奥睿科（ORICO)京东自营旗舰店,无极升降支架【360°旋转】银色,10万+,jfs/t1/396804/7/9244/130213/699ff92fF1b065557/065c3203206b41b4.jpg,1000000268,改善坐姿缓解疲劳;超80万人关注店铺,100309469270,10万+,100309469270
利民（thermalright）TF8(2g)（导热硅脂/ CPU散热膏/ 2g装/导热系数13.8/笔记本导热膏）,33.50,利民Thermalright京东自营旗舰店,利民TF8(2g)硅脂,50万+,jfs/t20689/30/2648249399/314996/26266d57/5b612961N522023c0.jpg,1000099731,温控稳定散热快;不导电;带刮刀方便易涂,8249368,70万+,8249368
利民（thermalright）ARGB HUB Controller REV.A 5V ARGB 10口HUB多接口风扇灯光 散热配件,49.90,利民Thermalright京东自营旗舰店,10口风扇灯光集线器,10万+,jfs/t1/180217/39/13184/131201/60e7a75fEa56c4a6f/1812dbfdf9fa2a8c.jpg,1000099731,主板神光同步;HUB集线器;轻松理线处理,100023965194,10万+,100023965194
科乐浦（KELEPU）笔记本支架电脑支架桌面增高架 双层悬空散热架 铝合金 适用苹果MacBook华为联想拯救者小新电脑,88.00,科乐浦（KELEPU）3C京东自营旗舰店,双层笔记本支架（黑色）,1000+,jfs/t1/253918/8/22804/109325/67b697b7F4a4ff842/2205205ed935a131.jpg,1000475746,,100131819178,2000+,100131819178
努比亚红魔磁吸散热器6Pro充电套装【包含红魔磁吸散热器6Pro花木兰联名一套+45W氮化镓一套】 京东自营,338.00,红魔京东自营旗舰店,花木兰6Pro+45W氮化镓套装,10万+,jfs/t1/302382/21/4483/80257/684a465bF05f9c9a3/2575e31050cb7e3d.jpg,1000480226,1万+人浏览;2千+人加购;3千+店铺粉丝浏览,100242502320,10万+,100242502320
ARCTIC MX-4导热硅脂 电脑台式机cpu主机笔记本显卡gpu芯片硅胶 LED灯珠模块电子电器散热膏 8g装,59.90,京东免税会员购自营专区,MX-4导热膏 8g,53,jfs/t1/394468/36/15602/31629/699e9e25F58a38ffd/0083320320e06ff8.jpg,1000651007,无导电性;不损坏元件;持久耐用,100327839008,,100327839008
【京东快递配送】6铜管/4铜管/2铜管CPU散热器降噪风扇（支持英特尔/AMD多平台//便捷安装） 4铜管无光版,31.09,京喜自营官方店,4铜管无光版,1000+,jfs/t20261124/360768/18/10125/606990/69243c8dF5fd84159/8fd4aa34ad97f39a.png,13496968,,10177914052967,1000+,10177914052967
美家生活笔记本电脑支架烧烤架游戏本散热器桌面显示器增高悬空托架立式,26.80,美家生活（home maid）京东自营旗舰店,【新】笔记本电脑支架烧烤架,5万+,jfs/t20280501/425302/35/18738/162639/69f4cef8F1b946122/0a023203206e2d43.jpg,1000338723,有效散热;稳固不晃;上下可用,100332950486,10万+,100332950486
JPLAYER笔记本电脑支架 铝合金立式升降悬空托平板散热器苹果小米华为联想拯救者通用便携立式增高架,57.80,JPLAYER电竞京东自营旗舰店,【便捷折叠】全铝合金+六档调节,500+,jfs/t1/351534/6/9616/84629/692ff378F25c321f0/47e5e184d5ce8414.png,1000477734,,100301780998,700+,100301780998
ANQULIFE导热凝胶笔记本显存散热手机维修凝胶芯片显卡电脑硅胶散热膏10g装【导热系数8W】AQ-C208,39.90,ANQULIFE京东自营旗舰店,凝胶【导热8W】10克,1万+,jfs/t1/409134/12/11346/167842/69c74fbfFbb831876/0083320320896aee.jpg,1000627251,导热凝胶;导热降温;涂抹简单,100253147699,1万+,100253147699
ARCTIC P12 pro机箱风扇 电脑台式机12厘米高风压散热扇大风量PWM温控120mm神光同步 P12 PRO ARGB反向白,109.00,京东免税会员购自营专区,,5,jfs/t1/388438/2/14068/51612/6979797aFc4f118a4/0083320320da4bfd.jpg,1000651007,PWM智能温控;支持神光同步;高风压 高转速,100322295420,,100322295420
利民（thermalright）TF4(1.5g) CPU导热硅脂 散热膏 导热膏,19.90,利民Thermalright京东自营旗舰店,利民TF4(1.5g)硅脂,5万+,jfs/t1/202740/36/22353/275334/627e17eaE823c991e/2af67f5a075bf26b.jpg,1000099731,系数9.5;散热快;带刮刀方便易涂,100001516094,8万+,100001516094
九州风神（DEEPCOOL）DS7(5.5g)导热膏CPU散热硅脂（安全稳定/强导热/绝缘无腐/适用广泛/涂抹顺滑/带橡胶刮刀）,35.90,九州风神 京东自营旗舰店,DS7导热膏-5.5g装,20万+,jfs/t1/407100/31/17266/48936/69cb2b0dFf51ba8b6/00833203208cc60a.jpg,1000000461,适用广泛;涂抹顺滑;带橡皮刮刀,100105844650,10万+,100105844650
九州风神（DEEPCOOL）硅脂DM9大师级散热器1.5g（CPU散热膏/低热阻/易涂抹/绝缘无腐/笔记本导热硅脂),25.90,九州风神 京东自营旗舰店,DM9（1.5g装/超低热阻）,20万+,jfs/t1/410791/39/11364/48921/69cb2b0eF93211fa6/0083320320479804.jpg,1000000461,超低热阻;绝缘无腐;带清洁包,100052029247,10万+,100052029247
迈台液冷磁吸手机散热器直播专用支架超静音半导体结冰制冷降温神器水冷适用黑鲨4pro平板ipad苹果,328.00,迈台京东自营旗舰店,磁吸液冷散热器基础款,1000+,jfs/t1/273815/22/7988/134386/67de7b54F0e3dac18/ef7860b32a1722ac.jpg,1000467597,降温神器;100+人收藏;1万+人浏览;智能温控,100196652088,1000+,100196652088
NVV硅脂垫 散热硅胶垫 导热硅胶垫片M.2固态硬盘南北桥硅胶贴片 TC-132导热系数13W,49.90,NVV京东自营旗舰店,系数13-0难度安装84*48*2.0mm,2万+,jfs/t1/189049/17/43252/15913/65f5584bFbde18dc1/f198d0806d10bea4.jpg,1000078787,系数13W;厚度2.0mm;自由剪裁,100102659980,3万+,100102659980
京佳宜笔记本电脑支架散热烧烤架游戏本支架悬空底座散热架桌面增高架子,19.90,京佳宜京东自营旗舰店,【50*27*7.5cm】加粗散热增高架,2万+,jfs/t20280429/427587/38/8727/126166/69f335a1F27851b37/0a0232032026a2af.jpg,1000350067,加厚碳钢;镂空散热;节省空间,100209415958,3万+,100209415958
酷冷至尊(CoolerMaster) CF12.6  钻石纳米导热膏硅脂（CPU散热膏/ 导热系数12.6/笔记本导热膏/电脑组件）,23.00,酷冷至尊京东自营旗舰店,纳米钻石工艺/导热系数12.6W,20万+,jfs/t1/283517/25/12899/50952/67ebb0a1Fd4d98eea/a37c19d66e68eb44.jpg,1000000442,导热数12.6;笔记本导热膏;导热硅脂,100027238257,10万+,100027238257
ARCTIC P8 MAX机箱风扇 8cm电脑台式机风扇 80mm大风量PWM智能温控电脑台式机cpu散热器替换扇 P8 MAX 黑 京东自营,69.00,京东免税会员购自营专区,,33,jfs/t1/391628/2/9434/67514/697b0d97Fc25977f1/00833203203f61b3.jpg,1000651007,600+人浏览;100+人加购;高品质轴承,100241530495,,100241530495
利民（thermalright）TL-K12 12CM 性能级风压扇 2150转速PWM S-FDB V2轴承 三次元动平衡 12cm机箱风扇,119.00,利民Thermalright京东自营旗舰店,TL-K12,2000+,jfs/t1/168227/25/38357/77280/64d58b7dF4033d552/2e98bf7172a57814.jpg,1000099731,三次元动平衡;磁力流体轴承;三角对称背框,100062478600,5000+,100062478600
安耐美（Enermax）风冷散热器 TD60D-ARGB ARGB神光同步 智能数显/复合式热管/镀镍铜底座/PWM智能控制/280W TDP,277.70,安耐美Enermax京东自营旗舰店,TD60D-ARGB 风冷散热器,20,jfs/t1/422349/28/19448/85347/69f17641F5918959f/008332032007b4cf.jpg,1000279061,,100253330146,,100253330146
海备思散热拓展坞Type-C扩展坞USB多接口扩展器MacBook转接器适用苹果笔记本电脑HDMI投屏转换器外接U盘,105.90,海备思（Hagibis）京东自营旗舰店,超薄散热扩展坞【HDMI版】,5000+,jfs/t1/408632/10/12202/247030/69c5e2daFf0640d92/00835a05a07f53bb.jpg,1000482195,双向风道;PD100W;4K/60Hz,100252534999,6000+,100252534999
努比亚红魔磁吸散热器8Air充电宝套装【包含红魔磁吸散热器8Air一套+45W氘锋能量卡一套】 京东自营,388.00,,【充电宝套装】8Air+45W能量卡,2万+,jfs/t1/403025/21/188/132710/69ae952dF79051bd8/0083320320b9ea12.jpg,0,磁吸散热器;4千+人浏览;磁吸散热,100246534167,3万+,100246534167
【磁吸散热器】磁吸半导体数显手机散热器制冷结冰降温直播神器电竞游戏平板静音结冰制冷静音电竞 白常规款50【两档调节丨智能数显】单磁吸装,29.89,京喜自营官方店,白常规款50【两档调节丨智能数显】单磁吸装,2000+,jfs/t20260826/334895/25/4312/787911/68ad419bF64fbe5ea/be7dd2c33dadde07.png,13496968,磁吸半导体散热;降温背夹式;真结冰散热器,10166705873949,2000+,10166705873949
沃华斯顿暖气片家装水暖壁挂式装修钢制6030散热器集中供热600高12,800.00,沃华斯顿（vohsd）京东自营旗舰店,【爆款低价】高 670mm*12柱 5-20㎡,2000+,jfs/t1/425490/40/13640/142590/69f2c605Ffae75d2d/0083320320477768.jpg,1000471465,壁挂式暖气片;优质钢制;大水道,100073992881,2000+,100073992881
雅浚（ProArtist）DA5 360白一体式水冷CPU散热器台式电脑ARGB可旋转冷头/隐藏式水管/赠内存散热风扇/intel/AMD平台,799.00,雅浚（ProArtist）京东自营旗舰店,DA5 360白 可旋转冷头,100+,jfs/t1/407240/29/21007/95830/69c53640Fab0d8719/0083320320332e6e.png,1028414110,,100232580123,,100232580123
长城（Great Wall）矩阵240黑色一体式机箱风扇（49颗高品质灯珠/4螺丝简便安装/ARGB灯效/侧边一体千层镜/PWM调速）,78.00,长城 GreatWall 京东自营旗舰店,矩阵240黑【二联一体式 ARGB】,5万+,jfs/t1/42019/21/23855/39371/66b476dbF880119c8/07804535f46ff720.jpg,1000007264,超20万人店内购买;超60万人关注店铺,100136380630,20万+,100136380630
利民（thermalright）TL-C12 pro-W S-FDB V2轴承 12cm风扇4pin调速 1850PWM铜套钢芯 双面二次动平衡,79.90,利民Thermalright京东自营旗舰店,TL-C12 pro-W SFDB轴承 12cm风扇,2万+,jfs/t1/175733/37/13757/225370/60c45f19E05931ae9/aa280b40cb40b406.jpg,1000099731,四角减震脚垫;二次动平衡设计;铜套钢芯,100014008442,5万+,100014008442
佳翼（JEYI）铝合金内存散热马 DDR4/DDR5台式机内存条散热片兼容RGB灯条高效降温适用游戏超频 仅适用宽条内存,59.00,佳翼（JEYI）京东自营旗舰店,全金属内存散热片,10万+,jfs/t1/361228/7/2804/85446/69141d30F17b407f9/b941f40410ae5b80.jpg,1000223349,,100267501038,20万+,100267501038
智国者【双核制冷】手机散热器半导体结冰磁吸背夹式直播打游戏专用静音适用苹果平板华硕降温神器专用,89.00,智国者（WITGOER）京东自营旗舰店,【双核制冷】带数显丨双档调节,2000+,jfs/t1/393166/40/11699/151384/69855260Faaa2a2f7/00833203204765b4.png,1000280547,TOP榜第1名;冠军推荐;种草榜第一,100229324397,30万+,100229324397
矩阵240白色一体式风扇,78.00,长城 GreatWall 京东自营旗舰店,矩阵240白【二联一体式 ARGB】,5万+,jfs/t1/242309/13/22742/38968/6747dcf9F33a78edf/df8ca9f462704b61.png,1000007264,超60万人关注店铺;店铺被20万人种草,100145900596,20万+,100145900596
超频3（PCCOOLER）红海MINI增强版 CPU散热器（多平台/2热管/8cm双风扇/附带硅脂）,39.00,超频三京东自营旗舰店,2热管/双风扇（红海MINI增强）,50万+,jfs/t1/191600/3/41174/76839/6551e1f8F798e8b3a/040d7b7c00d279d1.jpg,1000000670,双风扇;多平台;附带硅脂,1295377,60万+,1295377
利民（thermalright）TF8 EX(1.5g)（导热硅脂/ CPU散热膏/ 1.5g装/导热系数14W/笔记本导热膏）,24.00,利民Thermalright京东自营旗舰店,TF8 EX(1.5g)硅脂,50万+,jfs/t1/193206/34/42544/23642/655181c2F49634811/c0a1aad98ba76f45.jpg,1000099731,导热不导电;14W/M.K;迅速导热,100075167197,70万+,100075167197
ATSCORE笔记本支架 折叠电脑支架 笔记本散热器 加厚加宽升级版电脑桌支架280mm适用苹果华为联想Y7000P,65.86,ATSCORE京东自营旗舰店,【升级加宽】时尚灰+畅销款,2万+,jfs/t1/422059/7/2116/286789/69e1dc3eF1d361e53/00835dc5dc013bbc.jpg,1000423609,双轴支撑;自由悬停;无极升降,100109068908,3万+,100109068908
华硕ProArt创艺国度 PA360一体式CPU水冷散热器监控灯条/加大方形铜底/欧酷高性能风扇/黑神话装机,1699.00,华硕京东自营旗舰店,创艺国度 ProArt PA360,2000+,jfs/t1/98520/1/49556/91480/66c6e855F7ccfdc0a/efb8bfd4a767d923.jpg,1000000225,,100116026269,3000+,100116026269
Bkayp手机散热器半导体制冷冰封背夹三档调节风冷降温电竞级吃鸡神器王者原神适用苹果17黑鲨红魔,29.00,Bkayp京东自营旗舰店,【臻享版】狂暴制冷 | 涡轮散热,5000+,jfs/t1/372869/2/21379/300728/694cad65Fb4c6683f/9635f408e99effa1.jpg,1000385524,即插即用;轻盈不挡手;涡轮散热,100053691761,7000+,100053691761
ATSCORE笔记本支架电脑散热架升降悬空平板桌面立式增高架苹果Mac联想拯救者ThinkBook戴尔折叠架,58.93,ATSCORE京东自营旗舰店,【店铺钜惠】稳承重+亮灰色,2万+,jfs/t1/416722/28/15712/339480/69e1dc08Fa0009d81/00835dc5dc1a9d33.jpg,1000423609,大底座自由升降;双轴支撑更稳固;镂空散热更强效,100264479080,3万+,100264479080
奥睿科（ORICO）笔记本电脑支架平板铝合金散热器360°旋转升降悬空托架桌面增高架适用苹果Mac华为联想-ST10灰色,159.00,奥睿科（ORICO)京东自营旗舰店,无极升降支架【加粗臂更稳】灰色,10万+,jfs/t1/408255/27/14213/131809/69c50723F43406647/00835a05a0442bbc.jpg,1000000268,超10万人店内购买;超80万人关注店铺,100229513601,10万+,100229513601
利民（thermalright）TF8(1.2g)(导热硅脂/CPU散热膏/1.2g装/导热系数13.8/笔记本导热膏/附带利民刮刀),22.00,利民Thermalright京东自营旗舰店,利民TF8(1.2g)硅脂,50万+,jfs/t1/160207/5/17597/62398/606e9c0cE667cda9a/d3cfe818b8cfcbd7.jpg,1000099731,系数13.8W;不导电;带刮刀方便易涂,100020491912,70万+,100020491912
绿巨能（llano）导热硅脂 CPU/显卡散热硅脂膏/台式机GPU笔记本硅胶/20g大容量D-5罐装超频高导热耐高温持久,36.90,绿巨能京东自营旗舰店,性价比【4.0W/m·K】20g大瓶装,5000+,jfs/t1/163410/26/41016/164235/64f539dcF0d95adc7/82a35252bc8e65c9.jpg,1000000492,高质量硅脂;新一代硅油配比;导热持久耐用,100047018449,1万+,100047018449
TRYX（创氪星系）ROTA暗星 SL ARGB 120风扇 三联包 白（FDB轴/软件控制/低噪音/磁吸连接线）,399.00,TRYX（创氪星系）京东自营旗舰店,ROTA暗星 SL ARGB三联包 白,1000+,jfs/t1/430345/2/1415/89744/69f4b24aF4a3df86e/00833203205cfa4b.jpg,1000481875,,100164196863,2000+,100164196863
智国者【无需插线丨八时续航】手机散热器无线背夹式内置电池充电直播风扇风冷游戏降温适用苹果华为华硕,29.80,智国者（WITGOER）京东自营旗舰店,【背夹电池款】无需插线|8h续航,5万+,jfs/t1/380795/23/2948/851106/693bd0a7Feae56a29/c5b636c53a21dc9d.png,1000280547,行业新标;续航8小时;无线无束缚,100150569383,6万+,100150569383
微星（MSI）MAG F120 ARGB WHITE-3RW白色反叶三联包风扇 一线直连微星主板/微星专属灯效,75.00,微星京东自营旗舰店,【白色三联包反叶】F120风扇,5000+,jfs/t20280429/428565/20/5999/114657/69f353e1F9ea897a5/0a023203209b0cb2.jpg,1000000266,液压轴承;一线直连;炫光同步,100144119404,1万+,100144119404
利民（thermalright）TL-K12W 12CM 性能级风压扇 2150转速PWM S-FDB V2轴承 三次元动平衡 12cm机箱风扇,109.00,利民Thermalright京东自营旗舰店,TL-K12W,2000+,jfs/t1/127060/31/37310/59723/64e5ded1Fd75a0e38/e1680710cf31de11.jpg,1000099731,三次元动平衡;磁力流体轴承;PWM串接控制,100066762045,5000+,100066762045
鹿为 显示器增高架底座笔记本电脑支架铝合金散热支架键盘收纳置物架 50*22*6cm大号6CM高-银色 ZG1031,248.00,鹿为京东自营旗舰店,【50*22*6cm】大号银色-4MM厚,1000+,jfs/t1/385495/4/14360/74653/696f4d6aFbf26322f/0083320320251b75.jpg,1000388789,,100039567800,1000+,100039567800
ARCTIC P12 pro机箱风扇 电脑台式机12厘米高风压散热扇大风量PWM温控120mm神光同步 P12 PRO ARGB反向黑,119.00,京东免税会员购自营专区,,3,jfs/t1/385870/12/21506/52431/697981adF6ce8fd7e/008332032005c632.jpg,1000651007,支持神光同步;PWM智能温控;12厘米反向款,100241530529,,100241530529
CONGA适用三星s25ultra手机壳凯夫拉芳纶纤维保护套全包超薄硬壳防摔散热晓月金属框磁吸,210.00,CONGA京东自营旗舰店,发光壳磁吸款｜晓月｜金属镜头圈,5000+,jfs/t1/426122/24/9002/194362/69f02812F92c872db/00835a05a096eadd.png,1000587301,薄如蝉翼;芳纶纤维;裸机手感,100240203971,7000+,100240203971
大水牛（BUBALUS）L9W CPU风冷散热器白色(支持INTEL1151/1200平台/酷睿i3/i5/i7/i9/9CM液压轴承风扇/镶铜底座）,27.90,大水牛京东自营旗舰店,L9W(Intel/9CM风扇/镶铜底座),20万+,jfs/t1/278098/11/13680/38978/67ea527cF18f8c673/65f9707641723a61.jpg,1000000707,液压轴承;9CM风扇;支持1200,100213267382,40万+,100213267382
长城（Great Wall）深空200机箱风扇（20CM大尺寸/ARGB&供电即亮双模式/支持机箱LED调光/内外双光圈/脚垫）,45.90,长城 GreatWall 京东自营旗舰店,深空200【20CM大尺寸 ARGB】,5万+,jfs/t1/51415/8/27130/52466/652f9b65Fae7b6fc2/1df53b4b26534543.jpg,1000007264,3万+人浏览;20CM大风扇;2千+店铺粉丝浏览,100070181003,20万+,100070181003
大水牛（BUBALUS）T3L CPU散热器 (2热管/支持Intel/AMD多平台/9cm无光风扇/大散热鳍片组/电脑主机箱风冷),27.90,大水牛京东自营旗舰店,T3L无光(2热管/intel/AMD/9CM),20万+,jfs/t1/115477/26/26449/388399/62c7fd02E0da31165/9c78127a96da8dbc.jpg,1000000707,快速散发热量;快速降温;导热系数高,100029100705,40万+,100029100705
vivo iQOO散热背夹3 Neo 22W超大功率10s疾速降温15℃iQOOZ10散热器小米华为oppo多机型适配直播散热器,76.00,iQOO京东自营旗舰店,【新品】散热背夹3Neo,20万+,jfs/t1/428383/32/4999/52378/69f3266fFaef02728/008332032075387c.jpg,1000310642,22W超大功率;纵向出风设计;多机型兼容,100213467150,30万+,100213467150
绿联M.2 NVMe固态硬盘盒 Type-C3.2移动硬盘盒 适用笔记本电脑iPhone 16手机外接SSD硬盘盒 铝合金散热,59.89,绿联（UGREEN）京东自营旗舰店,M.2 NVMe【热卖款】10Gbps,50万+,jfs/t1/426121/7/13242/123881/69f2eec8Fa6aeb264/0083320320df6976.jpg,1000002717,铝机身强散热;10Gbps;适用平板手机,100015801178,90万+,100015801178
LUCKPRO笔记本支架电脑支架电脑桌支架散热器底座平板升降折叠立式增高托架华为苹果联想拯救者风扇款银色,99.00,LUCKPRO京东自营旗舰店,【涡轮散热】无极升降支架|银色,1万+,jfs/t1/406568/39/12347/148524/69c4abfcF17adce34/00833203202f1825.jpg,1000396902,3万+人浏览;轻松出行;100+人收藏,100147754146,1万+,100147754146
